"","score","gene_symbol","uniprot"
"488",0.0275129807824442,"ECT2","Q9H8V3"
"489",0.0274107282540668,"LPL","P06858"
"490",0.027341167872802,"ERBB3","P21860"
"491",0.0271624832988795,"STK4","Q13043"
"492",0.0270727370098477,"FOXO3","O43524"
"493",0.0270683786551541,"PTK6","Q13882"
"494",0.0270233202042008,"EPHA4","P54764"
"495",0.0269281601939506,"USP28","Q96RU2"
"496",0.0269281601939506,"KAT8","Q9H7Z6"
"497",0.0269281601939506,"ZNF420","Q8TAQ5"
"498",0.0269281601939506,"WRAP53","Q9BUR4"
"499",0.0269281601939506,"TIPARP","Q7Z3E1"
"500",0.0269281601939506,"DYRK2","Q92630"
"501",0.0269281601939506,"HMGA2","P52926"
"502",0.0269281601939506,"PPM1G","O15355"
"503",0.0268933202882944,"UHMK1","Q8TAS1"
"504",0.0268714504456448,"PTPA","Q15257"
"505",0.0268266659691579,"FASLG","P48023"
"506",0.0267030753351877,"EGFR","P00533"
"507",0.0266864622888358,"TP53BP1","Q12888"
"508",0.0266212646465916,"TCF7L2","Q9NQB0"
"509",0.0265185829264506,"GMPS","P49915"
"510",0.026514875438542,"EIF4B","P23588"
"511",0.0264251490504913,"CDK7","P50613"
"512",0.0263334185927176,"EIF4EBP1","Q13541"
"513",0.0263282783927366,"USP7","Q93009"
"514",0.0261919500379838,"CXCR2","P25025"
"515",0.0261578781340649,"PIN1","Q13526"
"516",0.0260633425685243,"DUSP2","Q05923"
"517",0.0260257854252338,"TFRC","P02786"
"518",0.0259635224802823,"TERF1","P54274"
"519",0.025844026189561,"NMI","Q13287"
"520",0.0257827029473118,"EPS15","P42566"
"521",0.0257748085210492,"PLCB3","Q01970"
"522",0.0257117857449019,"PECAM1","P16284"
"523",0.0256954524136246,"RIPK1","Q13546"
"524",0.0256916213724291,"KDM1A","O60341"
"525",0.0256619690404324,"MAP4K5","Q9Y4K4"
"526",0.0255280098528269,"PRKDC","P78527"
"527",0.0254651749281256,"DDB1","Q16531"
"528",0.0252750648918043,"VIP","P01282"
"529",0.0251398765055184,"BCR","P11274"
"530",0.0250814976770386,"CDC25C","P30307"
"531",0.0249997706443611,"NR4A1","P22736"
"532",0.0248982558234744,"NBN","O60934"
"533",0.0248833553227512,"FAS","P25445"
"534",0.0248492429827397,"CDH1","P12830"
"535",0.0248101958225203,"TLE1","Q04724"
"536",0.0248079432560542,"LIF","P15018"
"537",0.0247113623510496,"CSF2RB","P32927"
"538",0.0246628241234881,"APOA1","P02647"
"539",0.0245689112229981,"AIFM1","O95831"
"540",0.0245685000292856,"RUNX2","Q13950"
"541",0.0245002316160203,"ASPH","Q12797"
"542",0.0244984780729154,"ITK","Q08881"
"543",0.0244512138605357,"ASAP1","Q9ULH1"
"544",0.0244350283079227,"BARD1","Q99728"
"545",0.0243899190858004,"PDGFB","P01127"
"546",0.0243128071482892,"TIE1","P35590"
"547",0.0243065548619961,"INSRR","P14616"
"548",0.0242476363674438,"GTF2H1","P32780"
"549",0.0241850356507329,"INPP5D","Q92835"
"550",0.024173425670468,"SSBP1","Q04837"
"551",0.0241077681383408,"CDK9","P50750"
"552",0.024103338659174,"IL6ST","P40189"
"553",0.0240373720225912,"PRKACB","P22694"
"554",0.0240251083484442,"ATR","Q13535"
"555",0.0240001841956268,"GAB2","Q9UQC2"
"556",0.0239639900825644,"ERN1","O75460"
"557",0.0239182862538461,"EPHB1","P54762"
"558",0.0237770371018176,"ROR1","Q01973"
"559",0.0237324194887181,"VIM","P08670"
"560",0.0235741658920394,"ITGA6","P23229"
"561",0.0234213959257443,"RYK","P34925"
"562",0.0234187686388489,"TNFRSF1A","P19438"
"563",0.0233783531952999,"CSF2","P04141"
"564",0.0233019537744018,"MAP4K4","O95819"
"565",0.0231707971791099,"PAK2","Q13177"
"566",0.0231636216351401,"EPHB4","P54760"
"567",0.0231606740937159,"VTA1","Q9NP79"
"568",0.0231606740937159,"PSMD10","O75832"
"569",0.0230580231629622,"EPHA7","Q15375"
"570",0.0230462113500459,"UIMC1","Q96RL1"
"571",0.0230382947362855,"CXCR3","P49682"
"572",0.0230342816552269,"EPHA6","Q9UF33"
"573",0.0230203663115767,"FOXO4","P98177"
"574",0.0229980575807287,"IL1B","P01584"
"575",0.0229959633657653,"EPHA5","P54756"
"576",0.0229236627542385,"AATK","Q6ZMQ8"
