"","score","gene_symbol","uniprot"
"283",0.0361458319517701,"DUSP5","Q16690"
"284",0.0360256319432759,"MRE11","P49959"
"285",0.0359238340875138,"PCNA","P12004"
"286",0.0358629001582479,"YY1","P25490"
"287",0.0356223317133736,"PRKCI","P41743"
"288",0.0356098349673779,"NR4A3","Q92570"
"289",0.0354678767157875,"TNFRSF10B","O14763"
"290",0.0353798653209337,"RPS6KA3","P51812"
"291",0.0353522098870286,"PLCG2","P16885"
"292",0.0353322216427981,"ACTA1","P68133"
"293",0.0352579241751428,"BTG2","P78543"
"294",0.0352204834927424,"MAP2K3","P46734"
"295",0.0352149752754646,"MAPK11","Q15759"
"296",0.0350242174656617,"BCL3","P20749"
"297",0.0350004800734198,"MAP2K2","P36507"
"298",0.0347586302433014,"CDC25A","P30304"
"299",0.0346922690449066,"APAF1","O14727"
"300",0.034684870652506,"BIRC5","O15392"
"301",0.0346821666182129,"PLAU","P00749"
"302",0.0344728863025651,"MDM2","Q00987"
"303",0.0343848999883335,"AKT3","Q9Y243"
"304",0.0343733977464103,"YBX1","P67809"
"305",0.0343550405491867,"EIF2S1","P05198"
"306",0.0343175911939749,"E2F4","Q16254"
"307",0.0342411399386361,"LATS2","Q9NRM7"
"308",0.0342026075372176,"THBS1","P07996"
"309",0.0341955769113658,"CIITA","P33076"
"310",0.0341116730693073,"RBL2","Q08999"
"311",0.0339475427229617,"MAP3K3","Q99759"
"312",0.0339403408984554,"CCND1","P24385"
"313",0.0339380847245975,"ADAM15","Q13444"
"314",0.0336992073577078,"BLNK","Q8WV28"
"315",0.0336719967628971,"HMGA1","P17096"
"316",0.0335882023674202,"FZD5","Q13467"
"317",0.0334123360000842,"PTK6","Q13882"
"318",0.0332296951883598,"MCL1","Q07820"
"319",0.0332285973787191,"SMAD2","Q15796"
"320",0.033202019458367,"NF2","P35240"
"321",0.033118527758709,"NPM1","P06748"
"322",0.0330977860470225,"PLAUR","Q03405"
"323",0.0329743395093976,"CDKN1A","P38936"
"324",0.0329642774691498,"VAV3","Q9UKW4"
"325",0.0328442046543809,"ITK","Q08881"
"326",0.0327159264885467,"ARAF","P10398"
"327",0.0323435855702042,"PDGFD","Q9GZP0"
"328",0.0322650751512406,"PRL","P01236"
"329",0.0321617403700607,"BCL2","P10415"
"330",0.0321187839959292,"EIF4G1","Q04637"
"331",0.0320843647212965,"XIAP","P98170"
"332",0.0320616146211889,"HGF","P14210"
"333",0.0317456815808173,"HGS","O14964"
"334",0.0312019028082004,"PRKAB1","Q9Y478"
"335",0.0311916917863559,"MAPK4","P31152"
"336",0.0311634435813747,"CDK2","P24941"
"337",0.0309765236501772,"RPA2","P15927"
"338",0.0309653925338827,"TP53AIP1","Q9HCN2"
"339",0.0309524716099462,"PIK3CB","P42338"
"340",0.0308443041465165,"RAC1","P63000"
"341",0.0308169583123597,"BCL2L11","O43521"
"342",0.030783240396035,"DVL2","O14641"
"343",0.0307639291069657,"MAP4K5","Q9Y4K4"
"344",0.0306963764823184,"PPP1R12A","O14974"
"345",0.030601493986858,"CAMKK1","Q8N5S9"
"346",0.0305599366398402,"ACTB","P60709"
"347",0.0305233187110035,"CRADD","P78560"
"348",0.0303329914062085,"BRAF","P15056"
"349",0.0301209411152805,"MEF2C","Q06413"
"350",0.0300223533392351,"TOPBP1","Q92547"
"351",0.0299342943569053,"MYB","P10242"
"352",0.029890120042031,"MAP2K6","P52564"
"353",0.0298751604177253,"ERCC3","P19447"
"354",0.0298618893682489,"NLRC4","Q9NPP4"
"355",0.0298320515782175,"RBBP8","Q99708"
"356",0.029805418526209,"TNFSF10","P50591"
"357",0.02968254349767,"CDC42","P60953"
"358",0.0295916081573918,"CASP6","P55212"
"359",0.0294659619350657,"CHEK1","O14757"
"360",0.0294530550314603,"DVL1","O14640"
"361",0.0294454036346094,"GTF2H2","Q13888"
"362",0.0293235176070941,"SHC4","Q6S5L8"
"363",0.0291363294527504,"ARHGDIB","P52566"
"364",0.028811166161448,"RBX1","P62877"
"365",0.0287716901975136,"HMGB1","P09429"
"366",0.0287223643592893,"FASLG","P48023"
"367",0.0286739247912648,"CCNE2","O96020"
"368",0.0285561460691254,"CCND2","P30279"
"369",0.0285154132311191,"FCGR3A","P08637"
"370",0.0284611819862761,"PPP2R5D","Q14738"
"371",0.0283514501259456,"YWHAG","P61981"
"372",0.0283133497067909,"SPI1","P17947"
"373",0.0283067978008843,"MAPK7","Q13164"
"374",0.0282757453378207,"CDH5","P33151"
"375",0.028010019069328,"GNAZ","P19086"
"376",0.027868028266195,"TGFBR1","P36897"
"377",0.0278072709299052,"TP53INP1","Q96A56"
"378",0.0277525255312153,"BAD","Q92934"
"379",0.0276856812682702,"IL12A","P29459"
"380",0.0275962005886822,"TFRC","P02786"
"381",0.0275304338657575,"HUWE1","Q7Z6Z7"
"382",0.0274967458315132,"ADAM12","O43184"
"383",0.0273208606937461,"GRK5","P34947"
"384",0.0272915490710278,"EFNA1","P20827"
"385",0.0272824387130691,"CHEK2","O96017"
"386",0.0272714780614704,"FBXW11","Q9UKB1"
"387",0.0271255892497471,"PRKCZ","Q05513"
"388",0.0270171153874057,"CDK6","Q00534"
"389",0.0269746297627463,"AKT2","P31751"
"390",0.0269620525841052,"EP300","Q09472"
"391",0.0269473759555417,"COL1A1","P02452"
"392",0.0269153984934614,"YWHAQ","P27348"
"393",0.0268716964752975,"SNAI1","O95863"
"394",0.0268108644913652,"USP28","Q96RU2"
"395",0.0268108644913652,"KAT8","Q9H7Z6"
"396",0.0268108644913652,"DYRK2","Q92630"
"397",0.0268108644913652,"ZNF420","Q8TAQ5"
"398",0.0268108644913652,"ING2","Q9H160"
"399",0.0268108644913652,"WRAP53","Q9BUR4"
"400",0.0268108644913652,"ABRAXAS1","Q6UWZ7"
"401",0.0268108644913652,"NOP53","Q9NZM5"
"402",0.0268108644913652,"TIPARP","Q7Z3E1"
"403",0.0267305087582374,"ROCK1","Q13464"
"404",0.0266577279152938,"PIK3CG","P48736"
"405",0.0265951819406838,"IL15","P40933"
"406",0.0265267547366461,"PDK1","Q15118"
"407",0.0264839198682573,"ASAP1","Q9ULH1"
"408",0.0264401688354709,"DUSP1","P28562"
"409",0.0263943934998536,"UBE2A","P49459"
"410",0.0263722116146774,"WWC1","Q8IX03"
"411",0.026360084152118,"PKM","P14618"
"412",0.0263477955094877,"VAV1","P15498"
"413",0.0263403489412839,"HDAC3","O15379"
"414",0.0262364986720592,"AKT1S1","Q96B36"
"415",0.0261768372362484,"ABL1","P00519"
"416",0.0261598687760267,"MAP2K1","Q02750"
"417",0.0261505677537849,"PXN","P49023"
"418",0.0261402647342579,"GMFB","P60983"
"419",0.0260739187309382,"TXLNG","Q9NUQ3"
"420",0.0258641532092371,"MAPK12","P53778"
"421",0.0258287954586767,"MMP1","P03956"
"422",0.0258196639497712,"CDKN1B","P46527"
"423",0.0258129337849631,"ATR","Q13535"
"424",0.0258000466582062,"LEF1","Q9UJU2"
"425",0.0257838350071481,"DIABLO","Q9NR28"
"426",0.0257400121031839,"MMP9","P14780"
"427",0.0257365870600857,"EFNB1","P98172"
"428",0.0257338556746035,"PLK1","P53350"
"429",0.0255110968637583,"CCNB1","P14635"
"430",0.0254988898913304,"BIRC2","Q13490"
"431",0.025376579249112,"VEGFD","O43915"
"432",0.0253058529938701,"NR3C1","P04150"
"433",0.0252987538666487,"FLNA","P21333"
"434",0.0252944991244083,"SKP1","P63208"
"435",0.0252701695452872,"MDM4","O15151"
"436",0.0249894759198929,"NOTCH1","P46531"
"437",0.0248251387629476,"GSK3B","P49841"
"438",0.0248030489194711,"ARHGEF7","Q14155"
"439",0.0247236644503018,"MTA1","Q13330"
"440",0.0247139636367691,"PRKCD","Q05655"
"441",0.024677635642654,"DEPTOR","Q8TB45"
"442",0.0245626866347215,"AR","P10275"
"443",0.0245509402068191,"FOXO3","O43524"
"444",0.0245437780658341,"YWHAE","P62258"
"445",0.0244973171536151,"DDR1","Q08345"
"446",0.0243216673311271,"ERC1","Q8IUD2"
"447",0.0242773733936459,"BCL6","P41182"
"448",0.0242720770446519,"CDS1","Q92903"
"449",0.024205651091962,"NECTIN3","Q9NQS3"
"450",0.024199506951067,"CSNK2B","P67870"
"451",0.0241515586001837,"SFN","P31947"
"452",0.0240207656800746,"DAXX","Q9UER7"
"453",0.0239728573005968,"CDKN1C","P49918"
"454",0.0239497628365485,"TSC2","P49815"
"455",0.0237955959716776,"TGM1","P22735"
"456",0.0237559525019284,"GNAS","O95467"
"457",0.0237352752299842,"NR4A1","P22736"
